img_id;location;lat;lon;alt;loc_precision;_index;_parent_index;type_ad;public_transport;marketing_str;marketing_str_desc;prem_offer;prem_offer_desc;nr_food;Naam voedingsmiddel;brand;who_cat;UPF;Gezond leven voedingscategorie;Gezond leven voorkeursindeling;comments
1658828890713.jpg;51.0522317 3.7204617 57.5 2.18;510.522.317;37.204.617;57.5;2.18;762;40;6;N;;;;;1;Pad thai chicken;Pitaya;9;4;ND;;
1658828890713.jpg;51.0522317 3.7204617 57.5 2.18;510.522.317;37.204.617;57.5;2.18;762;40;6;N;8b;Gratis drankje;;;2;Frisdrank;Pitaya;4d;4;1;E;
1658828902346.jpg;51.0522317 3.7204617 57.5 1.78;510.522.317;37.204.617;57.5;1.78;763;40;6;N;;;;;;Thai street food;Pitaya ;9;4;ND;;
1658911328006.jpg;51.0397331 4.4445867 52.4 1.95;510.397.331;44.445.867;52.4;1.95;764;41;1;Y;11;Made of fusion;;;;Infused black tea, peach hibiscus, low in calories;Fuzetea;4d;4;1;C;
1658911339052.jpg;51.03974 4.44458 55.099999999999994 1.466;5.103.974;444.458;55.099.999.999.999.900;1.466;765;41;1;Y;;;;;;Pomelo & Nepalese berry;Schweppes ;4d;4;1;E;
1658912016013.jpg;51.0396229 4.445552 58.9 1.9;510.396.229;4.445.552;58.9;1.9;766;41;4;N;;;;;;Vers brood;Broodautomaat Battel;11;3;4;A;
1658912027466.jpg;51.0396538 4.4456012 58.9 1.533;510.396.538;44.456.012;58.9;1.533;767;41;4;N;;;;;;Traagste brood;Broodautomaat broodnodig;11;3;4;A;
1658912042405.jpg;51.0395958 4.4457092 57.599999999999994 1.38;510.395.958;44.457.092;57.599.999.999.999.900;1.38;768;41;4;N;;;;;;Traagste brood;Broodautomaat broodnodig;11;3;4;A;
1658912235585.jpg;51.0404479 4.4438752 55.5 1.44;510.404.479;44.438.752;55.5;1.44;769;41;6;N;;;;;1;Zalm, garnaal, snoek;;13;1;11;B;
1658912235585.jpg;51.0404479 4.4438752 55.5 1.44;510.404.479;44.438.752;55.5;1.44;769;41;3;N;;;;;2;;Chaudfontaine;NA;;NA;;
1658912247652.jpg;51.0404576 4.4438436 55.699999999999996 1.883;510.404.576;44.438.436;55.699.999.999.999.900;1.883;770;41;6;N;;;;;1;Rund;;13;1;12;D;
1658912247652.jpg;51.0404576 4.4438436 55.699999999999996 1.883;510.404.576;44.438.436;55.699.999.999.999.900;1.883;770;41;6;N;;;;;2;Kreeft, gamba;;13;1;11;B;
1658912259449.jpg;51.0404451 4.4438058 54.699999999999996 1.25;510.404.451;44.438.058;54.699.999.999.999.900;1.25;771;41;1;N;;;;;;Pomelo & Nepalese berry;Schweppes ;4d;4;1;E;
1658912286411.jpg;51.04043 4.4437783 53.8 1.2;5.104.043;44.437.783;53.8;1.2;772;41;1;N;;;;;;Pomelo & Nepalese berry;Schweppes ;4d;4;1;E;
1658912318384.jpg;51.04048 4.44383 55.199999999999996 1.36;5.104.048;444.383;55.199.999.999.999.900;1.36;773;41;9;N;;;;;1;;Gouden Carolus;A;5;A;;
1658912318384.jpg;51.04048 4.44383 55.199999999999996 1.36;5.104.048;444.383;55.199.999.999.999.900;1.36;773;41;9;N;;;;;2;;Duvel;A;5;A;;
1658912336305.jpg;51.0404594 4.4438989 55.9 1.816;510.404.594;44.438.989;55.9;1.816;774;41;7;N;;;;;;;La vista;NA;;NA;;
1658913570544.jpg;51.0407684 4.4435966 58.4 1.64;510.407.684;44.435.966;58.4;1.64;775;41;9;N;;;;;;;Gouden Carolus;A;5;A;;
1658916936315.jpg;51.0323456 4.4169262 60.4 1.95;510.323.456;44.169.262;60.4;1.95;776;41;9;N;;;;;;;Palm;A;5;A;;
1658916950877.jpg;51.0323533 4.416955 59.3 1.54;510.323.533;4.416.955;59.3;1.54;777;41;9;N;;;;;;Speciale palm;Palm;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;7;N;;;;;1;;Cafe Vivelamour;NA;;NA;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;2;;Cristal;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;3;;Cristal;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;4;;Grimbergen;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;5;;maes;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;6;;Mort subite;A;5;A;;
1658917009127.jpg;51.0325227 4.4177335 58.699999999999996 1.58;510.325.227;44.177.335;58.699.999.999.999.900;1.58;778;41;9;N;;;;;7;;Hapkin;A;5;A;;
1658917048452.jpg;51.0324499 4.4177685 59.199999999999996 2.08;510.324.499;44.177.685;59.199.999.999.999.900;2.08;779;41;7;N;;;;;1;;Cafe Vivelamour;NA;;NA;;
1658917048452.jpg;51.0324499 4.4177685 59.199999999999996 2.08;510.324.499;44.177.685;59.199.999.999.999.900;2.08;779;41;9;N;;;;;2;XTRA;Cristal;A;5;A;;
1658917048452.jpg;51.0324499 4.4177685 59.199999999999996 2.08;510.324.499;44.177.685;59.199.999.999.999.900;2.08;779;41;6;N;;;;;3;0.0% bier;Cristal;4d;4;1;E;Alcoholvrij
1658917065989.jpg;51.0326083 4.4178854 59.5 1.5;510.326.083;44.178.854;59.5;1.5;780;41;1;Y;11;Made of fusion;;;;Infused black tea, peach hibiscus, low in calories;Fuzetea;4d;4;1;C;
1658917098437.jpg;51.0327649 4.418036 59.699999999999996 1.95;510.327.649;4.418.036;59.699.999.999.999.900;1.95;781;41;9;Y;;;;;;Dry gin;Filliers;A;5;A;;
1658917114439.jpg;51.0327525 4.4181207 59.3 1.866;510.327.525;44.181.207;59.3;1.866;782;41;9;Y;1;Kabouter;;;;;La Chouffe;A;5;A;;
1658917260996.jpg;51.0330945 4.4184009 59.9 2.233;510.330.945;44.184.009;59.9;2.233;783;41;7;N;;;;;1;;In den bareel;NA;;NA;;
1658917260996.jpg;51.0330945 4.4184009 59.9 2.233;510.330.945;44.184.009;59.9;2.233;783;41;9;N;;;;;2;;Duvel;A;5;A;;
1658917260996.jpg;51.0330945 4.4184009 59.9 2.233;510.330.945;44.184.009;59.9;2.233;783;41;9;N;;;;;3;;Primus;A;5;A;;
1658917275998.jpg;51.0330738 4.4184637 61.5 1.36;510.330.738;44.184.637;61.5;1.36;784;41;9;N;;;;;;;Duvel;A;5;A;;
1658917312567.jpg;51.0332905 4.4185989 57.699999999999996 1.666;510.332.905;44.185.989;57.699.999.999.999.900;1.666;785;41;6;N;;;;;1;Pizza, pasta  ;;9;4;13;E;
1658917312567.jpg;51.0332905 4.4185989 57.699999999999996 1.666;510.332.905;44.185.989;57.699.999.999.999.900;1.666;785;41;6;N;;;;;2;Kebab, grill;;14;4;12;D;
1658917312567.jpg;51.0332905 4.4185989 57.699999999999996 1.666;510.332.905;44.185.989;57.699.999.999.999.900;1.666;785;41;6;N;;;;;3;salades ;;15;1;ND;;
1658917356040.jpg;51.033456 4.4190192 50.8 2.08;51.033.456;44.190.192;50.8;2.08;786;41;9;N;1;Jupiler stier;;;;;Jupiler;A;5;A;;
1658917438283.jpg;51.0336355 4.4189636 57.4 1.966;510.336.355;44.189.636;57.4;1.966;787;41;7;N;;;;;1;;Cafe de dry gapers;NA;;NA;;
1658917438283.jpg;51.0336355 4.4189636 57.4 1.966;510.336.355;44.189.636;57.4;1.966;787;41;9;N;1;Jupiler stier;;;2;;Jupiler;A;5;A;;
1658917825848.jpg;51.0328935 4.4176865 58.199999999999996 1.9;510.328.935;44.176.865;58.199.999.999.999.900;1.9;788;41;7;N;;;;;;Friet;Frituur leest-dorp;NA;;NA;;
1658918324926.jpg;51.0322124 4.4180646 56.3 1.866;510.322.124;44.180.646;56.3;1.866;789;41;9;N;;;;;;;Hapkin;A;5;A;;
1658921618785.jpg;51.0467225 4.4219142 56.9 4.425;510.467.225;44.219.142;56.9;4.425;791;41;9;N;1;Kabouter;;;;;La Chouffe;A;5;A;;
1658921634622.jpg;51.0467006 4.4218704 57.4 2.3;510.467.006;44.218.704;57.4;2.3;792;41;9;N;1;Kabouter;;;;;La Chouffe;A;5;A;;
1658921914635.jpg;51.047367 4.4218654 53.199999999999996 2.3;51.047.367;44.218.654;53.199.999.999.999.900;2.3;793;41;7;N;;;;;1;;Cafe malvine;NA;;NA;;
1658921914635.jpg;51.047367 4.4218654 53.199999999999996 2.3;51.047.367;44.218.654;53.199.999.999.999.900;2.3;793;41;9;N;;;;;2;;Maes;A;5;A;;
1658921955208.jpg;51.0476894 4.4214142 55.8 2.4;510.476.894;44.214.142;55.8;2.4;794;41;9;N;;;;;;;Maes;A;5;A;;
1658922062364.jpg;51.0483428 4.4212961 53.199999999999996 1.516;510.483.428;44.212.961;53.199.999.999.999.900;1.516;795;41;4;N;;;;;;;broodautomaat broodnodig;11;3;4;A;
1658922075185.jpg;51.0484552 4.4213983 49.099999999999994 2.04;510.484.552;44.213.983;49.099.999.999.999.900;2.04;796;41;4;N;;;;;;;broodautomaat broodnodig;11;3;4;A;
1658909868764.jpg;50.927319 5.344521 97.2 1.8;50.927.319;5.344.521;97.2;1.8;797;42;2;N;4;Anne-sophie Breysem;;;;Vis;Visit Hasselt;13;1;11;B;
1658909891284.jpg;50.9273961 5.3445675 92.2 1.46;509.273.961;53.445.675;92.2;1.46;798;42;9;N;;;;;;Dry gin;Filliers;A;5;A;;
1658909906412.jpg;50.9273566 5.3445396 93.3 1.85;509.273.566;53.445.396;93.3;1.85;799;42;1;N;11;Made of fusion;;;;Infused black tea, peach hibiscus, low in calories;Fuzetea;4d;4;1;C;
1658910156514.jpg;50.9283465 5.3428134 99.5 1.916;509.283.465;53.428.134;99.5;1.916;800;42;9;N;;;;;;Dry gin;Filliers;A;5;A;;
1658910342932.jpg;50.9298567 5.3440049 98.2 2.3;509.298.567;53.440.049;98.2;2.3;801;42;1;N;;;;;;Limonata, aranciata rossa, aranoata;Sanpellegrino ;4d;4;1;E;
1658910513735.jpg;50.9294527 5.3434053 100.1 2.216;509.294.527;53.434.053;100.1;2.216;802;42;4;N;;;;;;Speltbrood, boerenbrood, zuurdesembrood, gistbrood;Broodnodig;11;3;4;A;
1658910549260.jpg;50.929334 5.3433206 93.8 2.516;50.929.334;53.433.206;93.8;2.516;803;42;4;N;;;;;1;Wortel, tomaat, kruiden;;15;1;2;A;
1658910549260.jpg;50.929334 5.3433206 93.8 2.516;50.929.334;53.433.206;93.8;2.516;803;42;4;N;;;;;2;Ontbijtgranen;;6;4;4;A;
1658910549260.jpg;50.929334 5.3433206 93.8 2.516;50.929.334;53.433.206;93.8;2.516;803;42;4;N;;;;;3;Kaas;;8;3;9;C;
1658910549260.jpg;50.929334 5.3433206 93.8 2.516;50.929.334;53.433.206;93.8;2.516;803;42;4;N;;;;;4;Croissant;;2;4;13;E;
1658910592745.jpg;50.9290707 5.3428835 90.1 2.216;509.290.707;53.428.835;90.1;2.216;804;42;9;N;;;;;;;Omer;A;5;A;;
1658910608261.jpg;50.9290752 5.3428795 89.0 2.05;509.290.752;53.428.795;89;2.05;805;42;9;N;;;;;;;Omer;A;5;A;;
1658910639618.jpg;50.9291823 5.3428382 83.0 1.7;509.291.823;53.428.382;83;1.7;806;42;9;N;;;;;;;Omer;A;5;A;;
1658910656415.jpg;50.9292271 5.3427816 83.0 1.8;509.292.271;53.427.816;83;1.8;807;42;9;N;;;;;;;Omer;A;5;A;;
1658910690800.jpg;50.9292967 5.342775 83.4 2.1;509.292.967;5.342.775;83.4;2.1;808;42;9;N;;;;;;;Omer;A;5;A;;
1658910888718.jpg;50.9291084 5.3429375 86.3 1.716;509.291.084;53.429.375;86.3;1.716;809;42;6;N;;;;;1;Cote a los ;Butcher grill & bar;13;1;12;D;
1658910888718.jpg;50.9291084 5.3429375 86.3 1.716;509.291.084;53.429.375;86.3;1.716;809;42;9;N;;;;;2;;Omer;A;5;A;;
1658910903304.jpg;50.9291169 5.3429701 87.5 1.916;509.291.169;53.429.701;87.5;1.916;810;42;6;N;;;;;1;Cote a los ;Butcher grill & bar;13;1;12;D;
1658910903304.jpg;50.9291169 5.3429701 87.5 1.916;509.291.169;53.429.701;87.5;1.916;810;42;9;N;;;;;2;;Omer;A;5;A;;
1658910921160.jpg;50.9291286 5.3430126 86.7 1.566;509.291.286;53.430.126;86.7;1.566;811;42;9;N;;;;;;;Omer;A;5;A;;
1658910936387.jpg;50.9291253 5.3430088 88.3 1.916;509.291.253;53.430.088;88.3;1.916;812;42;9;N;;;;;;;Omer;A;5;A;;
1658910956459.jpg;50.9290291 5.3429924 90.5 1.7;509.290.291;53.429.924;90.5;1.7;813;42;6;N;;;;;;BBQ vlees;Butcher grill & bar;14;3;12;D;
1658910970135.jpg;50.9290182 5.342924 90.1 1.616;509.290.182;5.342.924;90.1;1.616;814;42;6;N;;;;;;BBQ vlees;Butcher grill & bar;14;3;12;D;
1658911063996.jpg;50.9283849 5.3421689 88.3 1.48;509.283.849;53.421.689;88.3;1.48;815;42;1;Y;11;Made of fusion;;;;Infused green tea, mango, chamomile, low in calories;Fuzetea;4d;4;1;C;
1658911724039.jpg;50.9265116 5.3417741 106.1 2.083;509.265.116;53.417.741;106.1;2.083;816;42;7;N;;;;;1;Pistolet met roerei en spek;De Gerlache;NA;;NA;;
1658911724039.jpg;50.9265116 5.3417741 106.1 2.083;509.265.116;53.417.741;106.1;2.083;816;42;7;N;;;;;2;Koffie, thee;De Gerlache;NA;;NA;;
1658911724039.jpg;50.9265116 5.3417741 106.1 2.083;509.265.116;53.417.741;106.1;2.083;816;42;9;N;;;;;3;;Duvel ;A;5;A;;
1658911843992.jpg;50.9265777 5.3413246 91.6 1.5;509.265.777;53.413.246;91.6;1.5;818;42;6;N;;;;;;Grill, friet;;9;4;13;E;
1658911859213.jpg;50.9265689 5.3413329 90.8 1.4;509.265.689;53.413.329;90.8;1.4;819;42;6;N;;;;;;Pizza;;9;4;13;E;
1658911880661.jpg;50.9265942 5.3413741 92.7 1.4;509.265.942;53.413.741;92.7;1.4;821;42;3;N;;;;;1;;Rombouts;NA;;NA;;
1658911880661.jpg;50.9265942 5.3413741 92.7 1.4;509.265.942;53.413.741;92.7;1.4;821;42;7;N;;;;;2;;Broodjes en eetbar;NA;;NA;;
1658911919128.jpg;50.9266233 5.34168 94.0 1.783;509.266.233;534.168;94;1.783;822;42;7;N;;;;;1;;De Gerlache;NA;;NA;;
1658911919128.jpg;50.9266233 5.34168 94.0 1.783;509.266.233;534.168;94;1.783;822;42;9;N;;;;;2;;Duvel;A;5;A;;
1658911982622.jpg;50.9266335 5.341955 98.3 1.9;509.266.335;5.341.955;98.3;1.9;823;42;9;N;;;7;Gratis blikje roodenbach;;;Story ;A;5;A;;
1658931234351.jpg;50.8652591 5.6308361 118.5 2.066;508.652.591;56.308.361;118.5;2.066;824;43;9;N;;;;;;;Primus ;A;5;A;;
1658931313096.jpg;50.8655345 5.6306809 119.0 1.766;508.655.345;56.306.809;119;1.766;825;43;9;N;;;;;;;Primus ;A;5;A;;
1658931354975.jpg;50.8657384 5.6304712 115.6 1.783;508.657.384;56.304.712;115.6;1.783;826;43;9;N;;;;;;;Cristal;A;5;A;;
1658931381001.jpg;50.865805 5.6304599 118.1 1.52;50.865.805;56.304.599;118.1;1.52;827;43;9;N;;;;;1;;Cristal;A;5;A;;
1658931381001.jpg;50.865805 5.6304599 118.1 1.52;50.865.805;56.304.599;118.1;1.52;827;43;9;N;1;Varken met bier;;;2;Bier;Jeugdhuis Wezent;A;5;A;;
1658931813642.jpg;50.8649233 5.6283899 124.0 1.5;508.649.233;56.283.899;124;1.5;828;43;4;N;;;;;;Aardbeien;Belorta;15;1;3;A;
1658931857099.jpg;50.86491 5.6283417 125.7 1.52;5.086.491;56.283.417;125.7;1.52;830;43;4;N;;;;;;Aardbeien;Belorta;15;1;3;A;
1658931872793.jpg;50.8649309 5.6283183 120.8 2.116;508.649.309;56.283.183;120.8;2.116;831;43;4;N;;;;;;Aardbeien;Belorta;15;1;3;A;
1658932018264.jpg;50.8641969 5.6264103 123.5 1.516;508.641.969;56.264.103;123.5;1.516;832;43;1;N;;;;;;Aardbeien;Belorta;15;1;3;A;
1658932039748.jpg;50.8641706 5.6263042 123.5 2.14;508.641.706;56.263.042;123.5;2.14;833;43;1;N;;;;;;Aardbeien;Belorta;15;1;3;A;
1658932859587.jpg;50.8639199 5.625711 121.1 1.62;508.639.199;5.625.711;121.1;1.62;834;43;4;N;;;;;;;broodautomaat;11;3;4;A;
1658932874686.jpg;50.8638835 5.625663 119.0 1.65;508.638.835;5.625.663;119;1.65;835;43;6;N;;;;;;Vers schep ijs ;;5;4;13;E;
1658932894416.jpg;50.8638517 5.6256117 116.9 1.8;508.638.517;56.256.117;116.9;1.8;836;43;6;N;;;;;;Vers schep ijs ;;5;4;13;E;
1658933053244.jpg;50.86392 5.625525 97.7 2.183;5.086.392;5.625.525;97.7;2.183;837;43;6;N;;;;;;Vers schep ijs ;;5;4;13;E;
1658933163928.jpg;50.863972 5.6250518 122.1 1.54;50.863.972;56.250.518;122.1;1.54;838;43;6;N;;;;;1;Vers schep ijs ;;5;4;13;E;
1658933163928.jpg;50.863972 5.6250518 122.1 1.54;50.863.972;56.250.518;122.1;1.54;838;43;5;N;;;;;2;Brood, ;Emmerix Geurts;NA;;NA;;
1658933163928.jpg;50.863972 5.6250518 122.1 1.54;50.863.972;56.250.518;122.1;1.54;838;43;5;N;;;;;3;Banket;Emmerix Geurts;NA;;NA;;
1658916133923.jpg;51.0513769 3.729105 46.800000000000004 1.76;510.513.769;3.729.105;46.800.000.000.000.000;1.76;839;44;7;N;1, 8a;Alice in wonderland tekeningen;;;;;Den hoek af;NA;;NA;;
1658916145140.jpg;51.0513767 3.729105 46.800000000000004 1.56;510.513.767;3.729.105;46.800.000.000.000.000;1.56;840;44;9;N;;;;;;;Vedett;A;5;A;;
1658916213917.jpg;51.0513005 3.7290131 47.2 1.82;510.513.005;37.290.131;47.2;1.82;841;44;3;N;;;;;;;Rombouts;NA;;NA;;
1658916235929.jpg;51.0512183 3.729055 48.5 1.08;510.512.183;3.729.055;48.5;1.08;842;44;6;N;;;;;1;Pizza, pasta, lasagna;;9;4;13;E;
1658916235929.jpg;51.0512183 3.729055 48.5 1.08;510.512.183;3.729.055;48.5;1.08;842;44;6;N;;;;;2;Ossobuco, pesce;;13;3;12;D;
1658916235929.jpg;51.0512183 3.729055 48.5 1.08;510.512.183;3.729.055;48.5;1.08;842;44;9;N;;;;;3;;Duvel;A;5;A;;
1658916281518.jpg;51.0511133 3.7291633 46.6 2.56;510.511.133;37.291.633;46.6;2.56;843;44;3;N;;;;;;;Sanpellegrino ;NA;;NA;;
1658916295228.jpg;51.0511133 3.7291633 46.6 1.46;510.511.133;37.291.633;46.6;1.46;844;44;9;N;;;;;1;;Omer;A;5;A;;
1658916295228.jpg;51.0511133 3.7291633 46.6 1.46;510.511.133;37.291.633;46.6;1.46;844;44;3;N;;;;;2;;Coca-cola;NA;;NA;;
1658916336265.jpg;51.0509933 3.7292267 57.2 2.06;510.509.933;37.292.267;57.2;2.06;845;44;9;N;;;;;;;Omer;A;5;A;;
1658916372191.jpg;51.0511906 3.7290167 63.7 2.62;510.511.906;37.290.167;63.7;2.62;846;44;7;N;;;;;1;;Faja lobi;NA;;NA;;
1658916372191.jpg;51.0511906 3.7290167 63.7 2.62;510.511.906;37.290.167;63.7;2.62;846;44;9;N;;;;;2;;Gentse strop;A;5;A;;
1658916382453.jpg;51.0512096 3.7290174 64.2 1.783;510.512.096;37.290.174;64.2;1.783;847;44;9;N;;;;;;Wijn;Ad bibendum;A;5;A;;
1658916401512.jpg;51.0512588 3.7288244 66.80000000000001 1.75;510.512.588;37.288.244;6.680.000.000.000.000;1.75;848;44;9;N;;;;;;;Delirium;A;5;A;;
1658916484762.jpg;51.0508766 3.7283817 34.1 1.46;510.508.766;37.283.817;34.1;1.46;849;44;1;N;;;;;;Tartes francoise ;Jules destrooper;2;4;13;E;
1658916902379.jpg;51.052095 3.72788 41.2 1.08;51.052.095;372.788;41.2;1.08;850;44;4;N;;;;;;Take away nespresso;Gerard cremerie;4e;1;1;F;
1658916917611.jpg;51.052095 3.72788 41.2 1.233;51.052.095;372.788;41.2;1.233;851;44;9;N;;;;;;;Gentse gruut;A;5;A;;
1658916929028.jpg;51.0522036 3.7278049 44.5 1.82;510.522.036;37.278.049;44.5;1.82;852;44;9;N;;;;;;;Gentse gruut;A;5;A;;
1658917193241.jpg;51.0530906 3.7291349 59.2 1.96;510.530.906;37.291.349;59.2;1.96;853;44;2;N;;;;;;Appel;;15;1;3;A;Twijfel
1658917206286.jpg;51.053132 3.729182 61.900000000000006 2.48;51.053.132;3.729.182;61.900.000.000.000.000;2.48;854;44;2;N;;;;;;Appel;;15;1;3;A;Twijfel
1658917224021.jpg;51.0531501 3.7290185 60.300000000000004 1.966;510.531.501;37.290.185;60.300.000.000.000.000;1.966;855;44;2;N;;;;;;Appel;;15;1;3;A;Twijfel
1658918012431.jpg;51.05563 3.7282833 56.2 1.3;5.105.563;37.282.833;56.2;1.3;856;44;1;N;1;tekeningen stad;;;;;Red-bull;4c;4;1;E;
1658918106060.jpg;51.0557383 3.7283667 59.0 1.483;510.557.383;37.283.667;59;1.483;857;44;7;N;;;;;1;;Kinky star vzw;NA;;NA;;
1658918106060.jpg;51.0557383 3.7283667 59.0 1.483;510.557.383;37.283.667;59;1.483;857;44;9;N;;;;;2;;Maes;A;5;A;;
1658918106060.jpg;51.0557383 3.7283667 59.0 1.483;510.557.383;37.283.667;59;1.483;857;44;9;N;;;;;3;;Duvel;A;5;A;;
1658918122803.jpg;51.055805 3.7283183 59.800000000000004 1.333;51.055.805;37.283.183;59.800.000.000.000.000;1.333;858;44;9;N;;;;;;;Vedett;A;5;A;;
1658918138512.jpg;51.055805 3.7283183 59.800000000000004 1.166;51.055.805;37.283.183;59.800.000.000.000.000;1.166;859;44;9;N;;;;;;;Primus;A;5;A;;
1658918400691.jpg;51.0544967 3.7258848 59.800000000000004 1.683;510.544.967;37.258.848;59.800.000.000.000.000;1.683;860;44;9;N;1;Petrus icoon;;;;;Petrus;A;5;A;;
1658918452313.jpg;51.0550582 3.7261397 68.30000000000001 1.88;510.550.582;37.261.397;6.830.000.000.000.000;1.88;861;44;9;N;;;;;;Wijnshop en bar ;Edel rot;A;5;A;;
1658918588299.jpg;51.0554717 3.7267667 56.5 1.4;510.554.717;37.267.667;56.5;1.4;862;44;6;N;;;;;;;Ocean sushi;ND;;ND;;
1658918609200.jpg;51.0555167 3.7268683 55.0 1.283;510.555.167;37.268.683;55;1.283;863;44;7;N;;;;;;;Ocean sushi;NA;;NA;;
1658918633810.jpg;51.0555882 3.7269686 53.300000000000004 1.9;510.555.882;37.269.686;53.300.000.000.000.000;1.9;864;44;9;N;;;;;;;Lillet;A;5;A;;
1658918654760.jpg;51.0556563 3.7270946 52.2 1.36;510.556.563;37.270.946;52.2;1.36;865;44;9;N;;;;;;;Lillet;A;5;A;;
1658918666114.jpg;51.0556567 3.727095 52.2 1.02;510.556.567;3.727.095;52.2;1.02;866;44;9;N;;;;;;;Omer;A;5;A;;
1658918675466.jpg;51.0556567 3.727095 52.2 1.22;510.556.567;3.727.095;52.2;1.22;867;44;9;N;;;;;;;Lillet;A;5;A;;
1658918692930.jpg;51.0556567 3.727095 52.2 1.1;510.556.567;3.727.095;52.2;1.1;868;44;9;N;;;;;;;Lillet;A;5;A;;
1658918703781.jpg;51.0556567 3.727095 49.1 1.52;510.556.567;3.727.095;49.1;1.52;869;44;9;N;;;;;;;Lillet;A;5;A;;
1658918763040.jpg;51.0557738 3.7274733 54.7 2.02;510.557.738;37.274.733;54.7;2.02;870;44;4;N;;;;;;Belgian chocolate;Belfort;1;4;13;E;
1658918774787.jpg;51.0558149 3.727491 54.7 1.78;510.558.149;3.727.491;54.7;1.78;871;44;4;N;;;;;1;Belgian chocolate;Belfort;1;4;13;E;
1658918774787.jpg;51.0558149 3.727491 54.7 1.78;510.558.149;3.727.491;54.7;1.78;871;44;4;N;;;;;2;Frisdranken;Belfort;4d;4;1;E;
1658918784027.jpg;51.0558617 3.7275067 54.7 1.38;510.558.617;37.275.067;54.7;1.38;872;44;4;N;;;;;;Chocolade, doopsuiker;Belfort;1;4;13;E;
1658918805670.jpg;51.0559467 3.727555 57.0 1.266;510.559.467;3.727.555;57;1.266;874;44;4;N;;;;;;Belgian chocolate;Belfort;1;4;13;E;
1658918853066.jpg;51.055855 3.7275583 60.800000000000004 1.46;51.055.855;37.275.583;60.800.000.000.000.000;1.46;875;44;9;Y;;;;;;;Carlsberg;A;5;A;;
1658918895351.jpg;51.0558183 3.7270517 58.800000000000004 1.44;510.558.183;37.270.517;58.800.000.000.000.000;1.44;876;44;9;N;1;Stripfiguren;;;;Bier;;A;5;A;;
1658919067882.jpg;51.0556733 3.7255967 57.800000000000004 1.566;510.556.733;37.255.967;57.800.000.000.000.000;1.566;877;44;9;N;;;;;;;Blauw;A;5;A;;
1658919265773.jpg;51.05478 3.7252202 74.4 1.9;5.105.478;37.252.202;74.4;1.9;878;44;6;N;;;;;1;Koffie;;4e;1;1;F;
1658919265773.jpg;51.05478 3.7252202 74.4 1.9;5.105.478;37.252.202;74.4;1.9;878;44;6;N;;;;;2;Limonade;;4d;4;13;E;
1658919305023.jpg;51.0547221 3.7248137 66.30000000000001 1.9;510.547.221;37.248.137;6.630.000.000.000.000;1.9;879;44;9;N;;;;;;;Duvel;A;5;A;;
1658919318626.jpg;51.0547217 3.7248194 66.30000000000001 1.18;510.547.217;37.248.194;6.630.000.000.000.000;1.18;880;44;7;N;;;;;1;;ýt hemelrijck ;NA;;NA;;
1658919318626.jpg;51.0547217 3.7248194 66.30000000000001 1.18;510.547.217;37.248.194;6.630.000.000.000.000;1.18;880;44;9;N;;;;;2;;Omer;A;5;A;;
1658919318626.jpg;51.0547217 3.7248194 66.30000000000001 1.18;510.547.217;37.248.194;6.630.000.000.000.000;1.18;880;44;9;N;1;Kabouter;;;3;;La Chouffe;A;5;A;;
1658919318626.jpg;51.0547217 3.7248194 66.30000000000001 1.18;510.547.217;37.248.194;6.630.000.000.000.000;1.18;880;44;9;N;;;;;4;;Stella artois;A;5;A;;
1658919331663.jpg;51.0547217 3.72482 66.30000000000001 1.283;510.547.217;372.482;6.630.000.000.000.000;1.283;881;44;9;N;;;;;;;Duvel ;A;5;A;;
1658919340390.jpg;51.0547217 3.72482 66.30000000000001 1.8;510.547.217;372.482;6.630.000.000.000.000;1.8;882;44;9;N;;;;;;;Duvel ;A;5;A;;
1658919351713.jpg;51.0547797 3.7246826 63.900000000000006 2.24;510.547.797;37.246.826;63.900.000.000.000.000;2.24;883;44;9;N;;;;;;666;Duvel;A;5;A;;
1658919360419.jpg;51.05478 3.7246817 63.900000000000006 1.58;5.105.478;37.246.817;63.900.000.000.000.000;1.58;884;44;9;N;;;;;;;Duvel ;A;5;A;;
1658919370299.jpg;51.05478 3.7246817 63.900000000000006 1.92;5.105.478;37.246.817;63.900.000.000.000.000;1.92;885;44;9;N;;;;;1;;Duvel;A;5;A;;
